valid_name,synonyms,availability,region,subgroup,group
Temora stylifera,Temora stylifera,public_outside,Chile,Arthropoda,Invertebrates
Themisto gaudichaudii,Themisto gaudichaudii,public_outside,Chile,Arthropoda,Invertebrates
Thymops birsteini,Thymops birsteini,public_outside,Chile,Arthropoda,Invertebrates
Thysanoessa gregaria,Thysanoessa gregaria,public_outside,Chile,Arthropoda,Invertebrates
Thysanoessa macrura,Thysanoessa macrura,public_outside,Chile,Arthropoda,Invertebrates
Thysanopoda acutifrons,Thysanopoda acutifrons,public_outside,Chile,Arthropoda,Invertebrates
Triconia antarctica,Oncaea conifera,private,Chile,Arthropoda,Invertebrates
Triconia conifera,Oncaea conifera,private,Chile,Arthropoda,Invertebrates
Triconia conifera,Triconia conifera,public_outside,Chile,Arthropoda,Invertebrates
Undeuchaeta major,Undeuchaeta major,public_outside,Chile,Arthropoda,Invertebrates
Undeuchaeta plumosa,Undeuchaeta plumosa,private,Chile,Arthropoda,Invertebrates
Uroptychus parvulus,Uroptychus parvulus,public_outside,Chile,Arthropoda,Invertebrates
Vibilia armata,Vibilia armata,public_outside,Chile,Arthropoda,Invertebrates
Terebratulina kiiensis,Terebratulina crossei,public_outside,Chile,Brachiopoda,Invertebrates
Aetea anguina,Aetea anguina,private,Chile,Bryozoa,Invertebrates
Antarctothoa discreta,Antarctothoa discreta,public_outside,Chile,Bryozoa,Invertebrates
Beania magellanica,Beania magellanica,public_outside,Chile,Bryozoa,Invertebrates
Caberea darwinii,Caberea darwinii,private,Chile,Bryozoa,Invertebrates
Cellaria diversa,Cellaria diversa,private,Chile,Bryozoa,Invertebrates
Celleporella hyalina,Hippothoa hyalina,private,Chile,Bryozoa,Invertebrates
Celleporella hyalina,Celleporella hyalina,public_outside,Chile,Bryozoa,Invertebrates
Fenestrulina malusii,Fenestrulina malusii,public_outside,Chile,Bryozoa,Invertebrates
Melicerita obliqua,Melicerita obliqua,private,Chile,Bryozoa,Invertebrates
Micropora brevissima,Micropora brevissima,private,Chile,Bryozoa,Invertebrates
Scruparia ambigua,Scruparia ambigua,private,Chile,Bryozoa,Invertebrates
Caecosagitta macrocephala,Caecosagitta macrocephala,public_outside,Chile,Chaetognatha,Invertebrates
Decipisagitta decipiens,Decipisagitta decipiens,public_outside,Chile,Chaetognatha,Invertebrates
Eukrohnia fowleri,Eukrohnia fowleri,public_outside,Chile,Chaetognatha,Invertebrates
Eukrohnia hamata,Eukrohnia hamata,public_outside,Chile,Chaetognatha,Invertebrates
Flaccisagitta enflata,Sagitta enflata,public_outside,Chile,Chaetognatha,Invertebrates
Flaccisagitta enflata,Flaccisagitta enflata,public_outside,Chile,Chaetognatha,Invertebrates
Flaccisagitta hexaptera,Sagitta hexaptera,public_outside,Chile,Chaetognatha,Invertebrates
Flaccisagitta hexaptera,Flaccisagitta hexaptera,private,Chile,Chaetognatha,Invertebrates
Krohnitta subtilis,Krohnitta subtilis,public_outside,Chile,Chaetognatha,Invertebrates
Pseudosagitta lyra,Sagitta lyra,public_outside,Chile,Chaetognatha,Invertebrates
Pseudosagitta lyra,Pseudosagitta lyra,private,Chile,Chaetognatha,Invertebrates
Pseudosagitta maxima,Pseudosagitta maxima,public_outside,Chile,Chaetognatha,Invertebrates
Pterosagitta draco,Pterosagitta draco,public_outside,Chile,Chaetognatha,Invertebrates
Serratosagitta pacifica,Serratosagitta pacifica,private,Chile,Chaetognatha,Invertebrates
Solidosagitta marri,Sagitta marri,public_outside,Chile,Chaetognatha,Invertebrates
Solidosagitta planctonis,Solidosagitta planctonis,public_outside,Chile,Chaetognatha,Invertebrates
Abylopsis tetragona,Abylopsis tetragona,public_outside,Chile,Cnidaria,Invertebrates
Acanthogorgia aspera,Acanthogorgia aspera,public_outside,Chile,Cnidaria,Invertebrates
Actinauge verrillii,Actinauge verrillii,public_outside,Chile,Cnidaria,Invertebrates
Actinostola crassicornis,Actinostola crassicornis,private,Chile,Cnidaria,Invertebrates
Aequorea forskalea,Aequorea aequorea,public_outside,Chile,Cnidaria,Invertebrates
Aequorea forskalea,Aequorea forskalea,private,Chile,Cnidaria,Invertebrates
Agalma elegans,Agalma elegans,public_outside,Chile,Cnidaria,Invertebrates
Aglaura hemistoma,Aglaura hemistoma,public_outside,Chile,Cnidaria,Invertebrates
Alcyonium haddoni,Alcyonium haddoni,public_outside,Chile,Cnidaria,Invertebrates
Alcyonium varum,Alcyonium roseum,public_outside,Chile,Cnidaria,Invertebrates
Amphicaryon acaule,Amphicaryon acaule,public_outside,Chile,Cnidaria,Invertebrates
Amphicaryon ernesti,Amphicaryon ernesti,public_outside,Chile,Cnidaria,Invertebrates
Amphinema rugosum,Amphinema rugosum,private,Chile,Cnidaria,Invertebrates
Amphisbetia furcata,Sertularia furcata,public_outside,Chile,Cnidaria,Invertebrates
Amphisbetia operculata,Sertularia operculata,public_outside,Chile,Cnidaria,Invertebrates
Anemonia alicemartinae,Anemonia alicemartinae,public_outside,Chile,Cnidaria,Invertebrates
Antholoba achates,Antholoba achates,public_outside,Chile,Cnidaria,Invertebrates
Anthoptilum grandiflorum,Anthoptilum grandiflorum,public_outside,Chile,Cnidaria,Invertebrates
Anthothoe chilensis,Anthothoe chilensis,private,Chile,Cnidaria,Invertebrates
Atolla wyvillei,Atolla wyvillei,public_outside,Chile,Cnidaria,Invertebrates
Bassia bassensis,Bassia bassensis,public_outside,Chile,Cnidaria,Invertebrates
Bolocera kerguelensis,Bolocera kerguelensis,private,Chile,Cnidaria,Invertebrates
Bolocera tuediae,Bolocera tuediae,public_outside,Chile,Cnidaria,Invertebrates
Bougainvillia muscoides,Bougainvillia muscoides,public_outside,Chile,Cnidaria,Invertebrates
Convexella magelhaenica,Convexella magelhaenica,public_outside,Chile,Cnidaria,Invertebrates
Corallimorphus profundus,Corallimorphus profundus,public_outside,Chile,Cnidaria,Invertebrates
Cordagalma ordinata,Cordagalma cordiforme,public_outside,Chile,Cnidaria,Invertebrates
Coryne eximia,Coryne eximia,public_inside,Chile,Cnidaria,Invertebrates
Crossota rufobrunnea,Crossota rufobrunnea,public_outside,Chile,Cnidaria,Invertebrates
Crystallophyes amygdalina,Crystallophyes amygdalina,private,Chile,Cnidaria,Invertebrates
Dactylanthus antarcticus,Dactylanthus antarcticus,private,Chile,Cnidaria,Invertebrates
Dasystenella acanthina,Dasystenella acanthina,public_outside,Chile,Cnidaria,Invertebrates
Desmophyllum dianthus,Desmophyllum dianthus,public_outside,Chile,Cnidaria,Invertebrates
Dimophyes arctica,Dimophyes arctica,public_outside,Chile,Cnidaria,Invertebrates
Diphyes bojani,Diphyes bojani,public_outside,Chile,Cnidaria,Invertebrates
Distichoptilum gracile,Distichoptilum gracile,public_outside,Chile,Cnidaria,Invertebrates
Ectopleura dumortierii,Ectopleura dumortierii,public_outside,Chile,Cnidaria,Invertebrates
Enneagonum hyalinum,Enneagonum hyalinum,public_outside,Chile,Cnidaria,Invertebrates
Eudoxoides spiralis,Eudoxoides spiralis,public_outside,Chile,Cnidaria,Invertebrates
Euphysa aurata,Euphysa aurata,public_outside,Chile,Cnidaria,Invertebrates
Filellum serpens,Filellum serpens,public_outside,Chile,Cnidaria,Invertebrates
Gonactinia prolifera,Gonactinia prolifera,public_outside,Chile,Cnidaria,Invertebrates
Halopsis ocellata,Halopsis ocellata,private,Chile,Cnidaria,Invertebrates
Hippopodius hippopus,Hippopodius hippopus,public_outside,Chile,Cnidaria,Invertebrates
Hormathia pectinata,Hormathia pectinata,private,Chile,Cnidaria,Invertebrates
Hybocodon chilensis,Hybocodon chilensis,public_outside,Chile,Cnidaria,Invertebrates
Incrustatus comauensis,Incrustatus comauensis,public_outside,Chile,Cnidaria,Invertebrates
Isosicyonis alba,Isosicyonis alba,private,Chile,Cnidaria,Invertebrates
Isotealia antarctica,Isotealia antarctica,private,Chile,Cnidaria,Invertebrates
Javania cailleti,Javania cailleti,public_outside,Chile,Cnidaria,Invertebrates
Lafoea dumosa,Lafoea dumosa,public_outside,Chile,Cnidaria,Invertebrates
Lensia campanella,Lensia campanella,public_outside,Chile,Cnidaria,Invertebrates
Lensia challengeri,Lensia challengeri,private,Chile,Cnidaria,Invertebrates
Lensia conoidea,Lensia conoidea,private,Chile,Cnidaria,Invertebrates
Lensia cossack,Lensia cossack,private,Chile,Cnidaria,Invertebrates
Lensia fowleri,Lensia fowleri,public_outside,Chile,Cnidaria,Invertebrates
Lensia hotspur,Lensia hotspur,public_outside,Chile,Cnidaria,Invertebrates
Lensia meteori,Lensia meteori,public_outside,Chile,Cnidaria,Invertebrates
Leuckartiara octona,Leuckartiara octona,public_outside,Chile,Cnidaria,Invertebrates
Liriope tetraphylla,Liriope tetraphylla,public_outside,Chile,Cnidaria,Invertebrates
Madrepora oculata,Madrepora oculata,public_outside,Chile,Cnidaria,Invertebrates
Metridium dianthus,Metridium dianthus,public_outside,Chile,Cnidaria,Invertebrates
Muggiaea atlantica,Muggiaea atlantica,public_outside,Chile,Cnidaria,Invertebrates
Obelia dichotoma,Obelia dichotoma,public_outside,Chile,Cnidaria,Invertebrates
Parastenella spinosa,Parastenella spinosa,public_outside,Chile,Cnidaria,Invertebrates
Parazoanthus elongatus,Parazoanthus elongatus,public_outside,Chile,Cnidaria,Invertebrates
Phialella quadrata,Phialella quadrata,private,Chile,Cnidaria,Invertebrates
Phymanthea pluvia,Phymantea pluvia,private,Chile,Cnidaria,Invertebrates
Physalia physalis,Physalia utriculus,public_outside,Chile,Cnidaria,Invertebrates
Physalia physalis,Physalia physalis,public_outside,Chile,Cnidaria,Invertebrates
Plumarella delicatissima,Plumarella delicatissima,public_outside,Chile,Cnidaria,Invertebrates
Plumarella diadema,Plumarella diadema,public_outside,Chile,Cnidaria,Invertebrates
Podocoryna borealis,Podocoryna borealis,public_outside,Chile,Cnidaria,Invertebrates
Porites lobata,Porites lobata,public_outside,Chile,Cnidaria,Invertebrates
Praya dubia,Praya dubia,public_outside,Chile,Cnidaria,Invertebrates
Primnoeides kuekenthali,Digitogorgia kuekenthali,public_outside,Chile,Cnidaria,Invertebrates
Primnoella chilensis,Primnoella chilensis,public_outside,Chile,Cnidaria,Invertebrates
Primnoella scotiae,Primnoella scotiae,public_outside,Chile,Cnidaria,Invertebrates
Proboscidactyla ornata,Proboscidactyla ornata,public_outside,Chile,Cnidaria,Invertebrates
Proboscidactyla stellata,Proboscidactyla stellata,private,Chile,Cnidaria,Invertebrates
Pyrostephos vanhoeffeni,Pyrostephos vanhoeffeni,public_outside,Chile,Cnidaria,Invertebrates
Renilla muelleri,Renilla muelleri,public_outside,Chile,Cnidaria,Invertebrates
Rhizophysa eysenhardtii,Rhizophysa eysenhardti,public_outside,Chile,Cnidaria,Invertebrates
Rhopalonema velatum,Rhopalonema velatum,public_outside,Chile,Cnidaria,Invertebrates
Rosacea cymbiformis,Rosacea cymbiformis,public_outside,Chile,Cnidaria,Invertebrates
Sertularella polyzonias,Sertularella polyzonias,public_outside,Chile,Cnidaria,Invertebrates
Sertularia distans,Sertularia distans,public_outside,Chile,Cnidaria,Invertebrates
Solenosmilia variabilis,Solenosmilia variabilis,public_outside,Chile,Cnidaria,Invertebrates
Solmundella bitentaculata,Solmundella bitentaculata,public_outside,Chile,Cnidaria,Invertebrates
Sphaeronectes fragilis,Sphaeronectes fragilis,private,Chile,Cnidaria,Invertebrates
Sphaeronectes koellikeri,Sphaeronectes gracilis,public_outside,Chile,Cnidaria,Invertebrates
Stachyptilum superbum,Stachyptilum superbum,public_outside,Chile,Cnidaria,Invertebrates
Stauridiosarsia ophiogaster,Stauridiosarsia ophiogaster,public_outside,Chile,Cnidaria,Invertebrates
Stephanauge nexilis,Stephanauge nexilis,public_outside,Chile,Cnidaria,Invertebrates
Sulculeolaria chuni,Sulculeolaria chuni,private,Chile,Cnidaria,Invertebrates
Sulculeolaria quadrivalvis,Sulculeolaria quadrivalvis,public_outside,Chile,Cnidaria,Invertebrates
Symplectoscyphus tricuspidatus,Sertularia tricuspidata,public_outside,Chile,Cnidaria,Invertebrates
Symplectoscyphus tricuspidatus,Symplectoscyphus tricuspidatus,public_outside,Chile,Cnidaria,Invertebrates
Velella velella,Velella velella,public_outside,Chile,Cnidaria,Invertebrates
Victorgorgia argentea,Anthothela argentea,private,Chile,Cnidaria,Invertebrates
Vogtia spinosa,Vogtia spinosa,public_outside,Chile,Cnidaria,Invertebrates
Abatus agassizii,Abatus agassizii,public_outside,Chile,Echinodermata,Invertebrates
Abatus cavernosus,Abatus cavernosus,public_outside,Chile,Echinodermata,Invertebrates
Abatus philippii,Abatus philippii,private,Chile,Echinodermata,Invertebrates
Abyssocucumis abyssorum,Staurocucumis abyssorum,public_outside,Chile,Echinodermata,Invertebrates
Abyssocucumis abyssorum,Abyssocucumis abyssorum,public_outside,Chile,Echinodermata,Invertebrates
Acanthotrochus mirabilis,Acanthotrochus mirabilis,private,Chile,Echinodermata,Invertebrates
Amphioplus daleus,Amphioplus daleus,private,Chile,Echinodermata,Invertebrates
Amphipholis squamata,Amphipholis squamata,public_outside,Chile,Echinodermata,Invertebrates
Amphiura belgicae,Amphiura belgicae,public_outside,Chile,Echinodermata,Invertebrates
Amphiura eugeniae,Amphiura eugeniae,private,Chile,Echinodermata,Invertebrates
Amphiura protecta,Amphiura protecta,private,Chile,Echinodermata,Invertebrates
Anasterias antarctica,Anasterias minuta,private,Chile,Echinodermata,Invertebrates
Anasterias antarctica,Anasterias antarctica,private,Chile,Echinodermata,Invertebrates
Aporocidaris milleri,Aporocidaris milleri,public_outside,Chile,Echinodermata,Invertebrates
Astrotoma agassizii,Astrotoma agassizii,public_outside,Chile,Echinodermata,Invertebrates
Athyonidium chilensis,Athyonidium chilensis,public_inside,Chile,Echinodermata,Invertebrates
Australostichopus mollis,Stichopus mollis,public_outside,Chile,Echinodermata,Invertebrates
Australostichopus mollis,Australostichopus mollis,public_outside,Chile,Echinodermata,Invertebrates
Austrocidaris canaliculata,Austrocidaris canaliculata,private,Chile,Echinodermata,Invertebrates
Bathybiaster loripes,Bathybiaster loripes,public_outside,Chile,Echinodermata,Invertebrates
Bathyplotes moseleyi,Bathyplotes moseleyi,private,Chile,Echinodermata,Invertebrates
Benthodytes sanguinolenta,Benthodytes sanguinolenta,public_outside,Chile,Echinodermata,Invertebrates
Caenocentrotus gibbosus,Caenocentrotus gibbosus,private,Chile,Echinodermata,Invertebrates
Capheira sulcata,Capheira sulcata,private,Chile,Echinodermata,Invertebrates
Ceramaster patagonicus,Ceramaster patagonicus,public_outside,Chile,Echinodermata,Invertebrates
Chiridota rigida,Chiridota eximia,private,Chile,Echinodermata,Invertebrates
Chiridota rigida,Chiridota rigida,public_outside,Chile,Echinodermata,Invertebrates
Cistina columbiae,Cistina columbiae,public_outside,Chile,Echinodermata,Invertebrates
Cladodactyla crocea,Cladodactyla crocea,public_outside,Chile,Echinodermata,Invertebrates
Cosmasterias lurida,Cosmasterias lurida,private,Chile,Echinodermata,Invertebrates
Ctenocidaris perrieri,Ctenocidaris perrieri,public_outside,Chile,Echinodermata,Invertebrates
Ctenocidaris rugosa,Ctenocidaris rugosa,private,Chile,Echinodermata,Invertebrates
Ctenodiscus procurator,Ctenodiscus procurator,private,Chile,Echinodermata,Invertebrates
Cycethra verrucosa,Cycethra verrucosa,private,Chile,Echinodermata,Invertebrates
Dermechinus horridus,Dermechinus horridus,public_outside,Chile,Echinodermata,Invertebrates
Diadema savignyi,Diadema savignyi,private,Chile,Echinodermata,Invertebrates
Diplasterias brandti,Diplasterias brandti,public_outside,Chile,Echinodermata,Invertebrates
Diplasterias meridionalis,Diplasterias meridionalis,private,Chile,Echinodermata,Invertebrates
Diplopteraster verrucosus,Diplopteraster verrucosus,private,Chile,Echinodermata,Invertebrates
Echinometra mathaei,Echinometra mathaei,public_outside,Chile,Echinodermata,Invertebrates
Echinometra vanbrunti,Echinometra vanbrunti,public_outside,Chile,Echinodermata,Invertebrates
Echinoneus cyclostomus,Echinoneus cyclostomus,public_outside,Chile,Echinodermata,Invertebrates
Echinostrephus aciculatus,Echinostrephus aciculatus,private,Chile,Echinodermata,Invertebrates
Echinus multidentatus,Gracilechinus multidentatus,public_outside,Chile,Echinodermata,Invertebrates
Eremicaster vicinus,Eremicaster vicinus,private,Chile,Echinodermata,Invertebrates
Gorgonocephalus chilensis,Gorgonocephalus chilensis,public_outside,Chile,Echinodermata,Invertebrates
Heliaster helianthus,Heliaster helianthus,public_inside,Chile,Echinodermata,Invertebrates
Henricia obesa,Henricia obesa,public_outside,Chile,Echinodermata,Invertebrates
Henricia studeri,Henricia studeri,private,Chile,Echinodermata,Invertebrates
Hippasteria phrygiana,Hippasteria spinosa,public_outside,Chile,Echinodermata,Invertebrates
Hippasteria phrygiana,Hippasteria phrygiana,public_outside,Chile,Echinodermata,Invertebrates
Holothuria platei,Holothuria platei,private,Chile,Echinodermata,Invertebrates
Hyocrinus bethellianus,Hyocrinus bethellianus,public_outside,Chile,Echinodermata,Invertebrates
Isometra vivipara,Isometra vivipara,private,Chile,Echinodermata,Invertebrates
Labidiaster annulatus,Labidiaster annulatus,public_outside,Chile,Echinodermata,Invertebrates
Linckia multifora,Linckia multifora,public_outside,Chile,Echinodermata,Invertebrates
Lophaster stellans,Lophaster stellans,private,Chile,Echinodermata,Invertebrates
Loxechinus albus,Loxechinus albus,public_inside,Chile,Echinodermata,Invertebrates
Lysasterias perrieri,Lysasterias perrieri,private,Chile,Echinodermata,Invertebrates
Molpadia musculus,Molpadia musculus,public_outside,Chile,Echinodermata,Invertebrates
Neopsolidium convergens,Neopsolidium convergens,private,Chile,Echinodermata,Invertebrates
Notioceramus anomalus,Notioceramus anomalus,private,Chile,Echinodermata,Invertebrates
Odontaster meridionalis,Odontaster meridionalis,public_outside,Chile,Echinodermata,Invertebrates
Odontaster penicillatus,Odontaster penicillatus,public_outside,Chile,Echinodermata,Invertebrates
Ophiacantha antarctica,Ophiacantha antarctica,public_outside,Chile,Echinodermata,Invertebrates
Ophiacantha pentactis,Ophiacantha pentactis,public_outside,Chile,Echinodermata,Invertebrates
Ophiacantha vivipara,Ophiacantha vivipara,public_outside,Chile,Echinodermata,Invertebrates
Ophiactis asperula,Ophiactis asperula,private,Chile,Echinodermata,Invertebrates
Ophiochiton fastigatus,Ophiochiton fastigatus,public_outside,Chile,Echinodermata,Invertebrates
